probe_id,timestamp,readable_time,selected_ip,in_dns_set,avg_rtt
63046,1759878258,2025-10-08 01:04:18,172.217.23.110,1,37.4267675
6372,1759878293,2025-10-08 01:04:53,142.250.185.110,1,9.496082000000001
64089,1759878287,2025-10-08 01:04:47,142.250.186.78,1,22.619526099999995
64609,1759878282,2025-10-08 01:04:42,142.250.200.110,1,113.75662380000001
64786,1759878284,2025-10-08 01:04:44,142.250.217.174,1,151.76365370000002
65132,1759878274,2025-10-08 01:04:34,142.250.74.174,1,75.9725924
65369,1759878276,2025-10-08 01:04:36,142.250.205.78,0,73.2082633
65505,1759878260,2025-10-08 01:04:20,142.250.203.142,1,84.5636247
65507,1759878255,2025-10-08 01:04:15,142.250.74.174,1,18.9480603
65581,1759878256,2025-10-08 01:04:16,142.250.184.174,1,13.859078499999999
65779,1759878251,2025-10-08 01:04:11,142.251.9.91,1,27.141425399999996
7249,1759878292,2025-10-08 01:04:52,172.217.16.14,1,2.8128666999999994
1003512,1759878301,2025-10-08 01:05:01,142.251.36.78,1,4.3558788
1005046,1759878305,2025-10-08 01:05:05,142.251.36.46,1,15.5883016
1008266,1759878304,2025-10-08 01:05:04,142.251.40.238,0,11.7190738
1009611,1759878302,2025-10-08 01:05:02,172.217.23.110,1,2.5307747
1010615,1759878305,2025-10-08 01:05:05,142.250.186.142,1,0.7568997000000001
1012349,1759878302,2025-10-08 01:05:02,142.250.197.110,1,0.7980156999999999
6492,1759878302,2025-10-08 01:05:02,172.217.12.142,1,0.8165471
7520,1759878301,2025-10-08 01:05:01,142.251.47.78,1,26.8953565
7548,1759878374,2025-10-08 01:06:14,142.250.76.110,1,27.5634816
1002570,1759878627,2025-10-08 01:10:27,172.217.18.110,1,7.2074236
1003136,1759878622,2025-10-08 01:10:22,209.85.203.91,1,11.778949
1003139,1759878624,2025-10-08 01:10:24,74.125.24.190,1,29.722010599999997
1004171,1759878630,2025-10-08 01:10:30,142.250.66.78,1,4.672243
1004463,1759878631,2025-10-08 01:10:31,216.58.212.14,1,49.37089000000001
1006285,1759878622,2025-10-08 01:10:22,142.250.185.174,1,6.9539681
1006437,1759878620,2025-10-08 01:10:20,64.233.166.190,1,18.831431199999997
1008095,1759878630,2025-10-08 01:10:30,142.250.203.110,1,13.707308399999999
1008172,1759878629,2025-10-08 01:10:29,216.58.215.78,1,51.84627760000001
1008837,1759878629,2025-10-08 01:10:29,,0,-1
1009077,1759878634,2025-10-08 01:10:34,74.125.130.190,1,2.1213124
1009200,1759878627,2025-10-08 01:10:27,142.251.135.238,1,0.8628804999999999
1009234,1759878623,2025-10-08 01:10:23,216.58.205.46,1,10.785300000000001
1009868,1759878627,2025-10-08 01:10:27,172.217.169.206,1,6.125316700000001
1010397,1759878622,2025-10-08 01:10:22,216.58.212.142,1,2.8502835
1010399,1759878624,2025-10-08 01:10:24,142.250.179.142,1,0.6983289
1010625,1759878622,2025-10-08 01:10:22,172.253.62.190,1,222.43559500000003
1011004,1759878623,2025-10-08 01:10:23,64.233.165.198,0,3.8956975999999996
1011275,1759878632,2025-10-08 01:10:32,142.251.36.110,1,8.619807699999999
1012213,1759878633,2025-10-08 01:10:33,142.250.75.14,1,6.5321482
50201,1759878652,2025-10-08 01:10:52,172.253.115.190,1,34.9695457
52015,1759878650,2025-10-08 01:10:50,172.253.62.93,1,19.6442168
52229,1759878655,2025-10-08 01:10:55,142.250.80.46,1,19.9773375
52235,1759878650,2025-10-08 01:10:50,142.250.113.190,1,11.5164581
52645,1759878655,2025-10-08 01:10:55,172.217.4.206,1,23.6799585
54374,1759878658,2025-10-08 01:10:58,142.250.74.46,1,33.53026659999999
54627,1759878653,2025-10-08 01:10:53,74.125.205.198,1,49.9931082
55330,1759878657,2025-10-08 01:10:57,142.250.72.238,1,8.676350100000002
60433,1759878657,2025-10-08 01:10:57,142.251.12.91,1,41.370330100000004
60525,1759878653,2025-10-08 01:10:53,142.251.47.174,1,147.36602520000002
60689,1759878651,2025-10-08 01:10:51,142.250.68.46,1,128.50734740000001
60958,1759878656,2025-10-08 01:10:56,142.250.72.174,1,3.5028291000000005
61181,1759878650,2025-10-08 01:10:50,142.250.186.206,1,11.586715100000001
61448,1759878657,2025-10-08 01:10:57,64.233.184.136,1,14.629241399999998
61476,1759878659,2025-10-08 01:10:59,142.250.200.78,1,29.823437300000002
62093,1759878651,2025-10-08 01:10:51,172.217.20.206,1,10.3731741
62174,1759878650,2025-10-08 01:10:50,142.251.29.93,1,7.364303999999999
62732,1759878648,2025-10-08 01:10:48,142.250.179.142,1,10.895886299999999
62917,1759878659,2025-10-08 01:10:59,192.178.155.91,1,252.3829838
65505,1759878650,2025-10-08 01:10:50,142.250.186.206,1,85.6653148
65507,1759878655,2025-10-08 01:10:55,142.250.74.142,1,14.9439912
65581,1759878656,2025-10-08 01:10:56,142.250.184.174,1,13.900522299999997
65779,1759878654,2025-10-08 01:10:54,142.251.9.190,1,26.727576899999995
1003233,1759878701,2025-10-08 01:11:41,142.250.207.14,1,5.5262589
1003512,1759878699,2025-10-08 01:11:39,142.251.37.110,1,4.042461099999999
1003539,1759878692,2025-10-08 01:11:32,142.250.75.238,1,4.4162085
1003842,1759878696,2025-10-08 01:11:36,172.217.168.78,1,6.584954999999999
1005046,1759878696,2025-10-08 01:11:36,142.251.36.46,1,14.0978254
1005339,1759878691,2025-10-08 01:11:31,74.125.131.198,1,26.124806800000005
1005737,1759878703,2025-10-08 01:11:43,142.250.202.14,1,3.7377763
1005819,1759878702,2025-10-08 01:11:42,64.233.176.91,1,16.5718398
1007642,1759878699,2025-10-08 01:11:39,172.217.18.206,1,9.026877
1008266,1759878705,2025-10-08 01:11:45,142.250.81.238,1,12.171617999999999
1009428,1759878693,2025-10-08 01:11:33,142.250.179.206,1,1.6297187999999998
1009611,1759878705,2025-10-08 01:11:45,172.217.18.110,1,2.5299825
1010509,1759878693,2025-10-08 01:11:33,142.250.74.110,1,1.5068470999999999
1010615,1759878699,2025-10-08 01:11:39,142.250.186.142,1,0.7579089000000001
1010732,1759878700,2025-10-08 01:11:40,142.250.67.46,1,24.513636400000003
1010815,1759878705,2025-10-08 01:11:45,172.253.116.190,1,21.659531299999998
1011229,1759878693,2025-10-08 01:11:33,142.250.199.206,1,30.493208400000004
1012170,1759878691,2025-10-08 01:11:31,142.250.179.206,1,0.6359489
1012349,1759878705,2025-10-08 01:11:45,142.250.198.238,1,1.1228365999999999
51062,1759878687,2025-10-08 01:11:27,142.250.179.206,1,12.913708300000001
51802,1759878685,2025-10-08 01:11:25,142.251.41.46,1,8.248812599999997
51943,1759878679,2025-10-08 01:11:19,172.217.12.110,1,14.743333400000003
52969,1759878676,2025-10-08 01:11:16,142.250.200.142,1,8.841249999999999
53309,1759878667,2025-10-08 01:11:07,142.250.185.206,1,5.4163915
54268,1759878679,2025-10-08 01:11:19,142.251.40.174,0,5.6129418
54647,1759878675,2025-10-08 01:11:15,216.58.204.142,1,18.5841835
54670,1759878662,2025-10-08 01:11:02,142.250.186.206,1,7.4200208000000005
54949,1759878684,2025-10-08 01:11:24,142.250.185.78,0,21.515425200000003
54969,1759878676,2025-10-08 01:11:16,172.217.18.14,1,8.014999900000001
55012,1759878680,2025-10-08 01:11:20,216.239.38.119,1,19.582883300000002
55290,1759878685,2025-10-08 01:11:25,142.250.179.110,1,7.565029099999999
55515,1759878662,2025-10-08 01:11:02,172.217.167.110,1,13.972516399999998
55584,1759878681,2025-10-08 01:11:21,64.233.165.198,0,78.33503759999999
55761,1759878674,2025-10-08 01:11:14,172.253.62.93,1,5.0411668
55859,1759878660,2025-10-08 01:11:00,142.250.203.206,1,4.995462599999999
60105,1759878684,2025-10-08 01:11:24,142.251.32.78,1,17.3295726
60135,1759878677,2025-10-08 01:11:17,142.250.200.78,1,38.76047129999999
60254,1759878677,2025-10-08 01:11:17,172.217.165.142,1,10.7365244
60339,1759878677,2025-10-08 01:11:17,142.250.140.91,0,13.5611016
61364,1759878685,2025-10-08 01:11:25,142.250.129.190,1,10.723019099999998
61747,1759878675,2025-10-08 01:11:15,192.178.54.46,1,11.363737800000001
61915,1759878675,2025-10-08 01:11:15,142.251.215.238,1,5.970717299999999
62602,1759878677,2025-10-08 01:11:17,142.250.180.206,1,3.2526042000000004
62832,1759878685,2025-10-08 01:11:25,172.217.24.46,1,5.722239200000001
62939,1759878679,2025-10-08 01:11:19,172.217.17.14,1,14.5951494
63046,1759878662,2025-10-08 01:11:02,216.58.206.46,1,37.584012
6372,1759878693,2025-10-08 01:11:33,172.217.23.110,1,8.932222300000001
64089,1759878675,2025-10-08 01:11:15,142.250.186.142,1,25.278206
64609,1759878686,2025-10-08 01:11:26,142.251.29.91,1,120.93568799999998
64786,1759878687,2025-10-08 01:11:27,142.250.217.238,1,150.11945649999998
6492,1759878700,2025-10-08 01:11:40,142.251.40.46,1,0.8768055
65132,1759878686,2025-10-08 01:11:26,216.58.207.206,1,76.3838048
65369,1759878677,2025-10-08 01:11:17,172.217.24.142,1,85.09264300000001
7249,1759878693,2025-10-08 01:11:33,216.58.215.78,0,2.6591221000000003
7520,1759878705,2025-10-08 01:11:45,142.251.47.142,1,26.989579099999997
7548,1759878780,2025-10-08 01:13:00,142.250.66.206,1,27.5627269
1002570,1759879020,2025-10-08 01:17:00,142.250.185.142,1,7.2018046
1003136,1759879022,2025-10-08 01:17:02,209.85.202.93,1,9.9350472
1003139,1759879028,2025-10-08 01:17:08,172.217.194.91,1,20.3574672
1004171,1759879034,2025-10-08 01:17:14,142.250.198.78,1,4.7089167000000005
1004463,1759879023,2025-10-08 01:17:03,172.217.17.142,1,49.97498179999999
1006285,1759879028,2025-10-08 01:17:08,142.250.186.78,1,6.9413464000000005
1006437,1759879024,2025-10-08 01:17:04,74.125.206.190,1,18.7030391
1008095,1759879027,2025-10-08 01:17:07,172.217.18.206,1,17.263419199999998
1008172,1759879033,2025-10-08 01:17:13,172.217.16.14,1,54.45685099999999
1008837,1759879025,2025-10-08 01:17:05,,0,-1
1009077,1759879026,2025-10-08 01:17:06,172.217.194.136,1,2.1234965
1009200,1759879021,2025-10-08 01:17:01,172.217.30.238,1,0.7510244
1009234,1759879032,2025-10-08 01:17:12,216.58.205.46,1,10.584588399999998
1009868,1759879021,2025-10-08 01:17:01,142.251.140.14,1,6.3630104
1010397,1759879028,2025-10-08 01:17:08,142.250.74.206,1,2.9504642
1010399,1759879023,2025-10-08 01:17:03,216.58.214.14,1,0.7758473
1010625,1759879034,2025-10-08 01:17:14,142.251.167.93,0,239.05886030000002
1011004,1759879021,2025-10-08 01:17:01,64.233.161.198,0,3.9281398000000003
1011275,1759879031,2025-10-08 01:17:11,142.251.36.142,1,9.0095533
1012213,1759879020,2025-10-08 01:17:00,216.58.208.206,1,6.533284
50201,1759879058,2025-10-08 01:17:38,172.253.122.93,1,34.502641600000004
51062,1759879076,2025-10-08 01:17:56,142.251.36.46,1,12.4849334
52015,1759879054,2025-10-08 01:17:34,172.253.62.136,1,19.6791582
52229,1759879056,2025-10-08 01:17:36,142.250.80.46,1,18.905770699999998
52235,1759879054,2025-10-08 01:17:34,142.251.116.93,1,11.1911124
52645,1759879058,2025-10-08 01:17:38,172.217.2.46,1,22.660583300000003
53309,1759879066,2025-10-08 01:17:46,142.250.186.174,1,5.5270332
54374,1759879061,2025-10-08 01:17:41,142.250.74.174,1,38.2147498
54627,1759879058,2025-10-08 01:17:38,173.194.73.198,1,59.84805409999999
54670,1759879054,2025-10-08 01:17:34,216.58.208.206,1,7.4410375
55330,1759879054,2025-10-08 01:17:34,142.250.72.238,1,9.637025
55515,1759879057,2025-10-08 01:17:37,142.250.76.110,1,13.598587599999998
55859,1759879055,2025-10-08 01:17:35,142.250.186.206,1,4.4943874
60105,1759879074,2025-10-08 01:17:54,142.251.41.78,1,17.4543478
60254,1759879074,2025-10-08 01:17:54,142.250.64.78,1,9.2245142
60433,1759879051,2025-10-08 01:17:31,74.125.68.91,1,41.341493
60525,1759879062,2025-10-08 01:17:42,142.250.200.110,1,107.64639730000002
60689,1759879055,2025-10-08 01:17:35,142.250.72.142,1,129.95046960000002
60958,1759879058,2025-10-08 01:17:38,172.217.14.110,1,3.2649572
61181,1759879056,2025-10-08 01:17:36,172.217.16.46,0,10.9601509
61448,1759879057,2025-10-08 01:17:37,64.233.184.190,1,14.823764299999999
61476,1759879055,2025-10-08 01:17:35,142.250.200.78,1,30.2157459
61747,1759879076,2025-10-08 01:17:56,192.178.54.46,1,11.3783591
62093,1759879058,2025-10-08 01:17:38,216.58.215.46,1,7.484396599999999
62174,1759879059,2025-10-08 01:17:39,142.250.117.93,1,8.3285922
62602,1759879079,2025-10-08 01:17:59,142.250.201.206,1,2.9652737
62732,1759879053,2025-10-08 01:17:33,142.250.186.78,1,8.300040999999998
62917,1759879061,2025-10-08 01:17:41,142.250.197.14,1,60.67167669999999
63046,1759879056,2025-10-08 01:17:36,142.250.184.238,1,45.151927799999996
65505,1759879059,2025-10-08 01:17:39,142.250.186.206,1,85.3768108
65507,1759879054,2025-10-08 01:17:34,142.250.74.142,1,14.355011699999997
65581,1759879060,2025-10-08 01:17:40,142.250.184.14,1,12.3282396
65779,1759879056,2025-10-08 01:17:36,142.251.9.91,1,26.9190934
1003233,1759879104,2025-10-08 01:18:24,142.251.42.174,1,5.3999
1003512,1759879092,2025-10-08 01:18:12,142.251.36.110,1,4.5193587
1003539,1759879103,2025-10-08 01:18:23,172.217.18.206,1,4.7811546
1003842,1759879097,2025-10-08 01:18:17,142.250.178.206,1,8.5269283
1005046,1759879092,2025-10-08 01:18:12,142.250.184.206,1,17.18974
1005339,1759879098,2025-10-08 01:18:18,74.125.131.198,1,30.146671500000004
1005737,1759879098,2025-10-08 01:18:18,142.250.181.142,1,2.5259091000000007
1005819,1759879096,2025-10-08 01:18:16,172.253.115.136,1,32.0606515
1007642,1759879094,2025-10-08 01:18:14,216.58.214.174,1,9.0883695
1008266,1759879091,2025-10-08 01:18:11,142.250.65.206,1,9.3682787
1009428,1759879101,2025-10-08 01:18:21,216.58.208.110,1,1.3380620999999997
1009611,1759879092,2025-10-08 01:18:12,142.250.186.46,1,2.3666408999999997
1010509,1759879102,2025-10-08 01:18:22,142.250.74.174,1,1.2976184
1010615,1759879092,2025-10-08 01:18:12,142.250.186.110,1,0.9300873000000001
1010732,1759879100,2025-10-08 01:18:20,172.217.26.46,0,58.7913908
1010815,1759879091,2025-10-08 01:18:11,172.253.116.91,1,20.857634100000002
1011229,1759879101,2025-10-08 01:18:21,142.250.76.14,0,34.5649402
1012170,1759879105,2025-10-08 01:18:25,172.217.23.206,1,0.8521371
1012349,1759879092,2025-10-08 01:18:12,142.250.71.142,1,0.8817925000000001
51802,1759879086,2025-10-08 01:18:06,142.251.41.46,1,8.017662300000001
51943,1759879087,2025-10-08 01:18:07,142.250.191.78,1,21.4164041
52969,1759879088,2025-10-08 01:18:08,142.250.184.174,1,8.8908168
54268,1759879088,2025-10-08 01:18:08,142.250.80.46,1,5.4969375
54647,1759879081,2025-10-08 01:18:01,216.58.204.142,1,18.668462400000003
54949,1759879083,2025-10-08 01:18:03,216.58.204.142,0,13.001116499999998
54969,1759879082,2025-10-08 01:18:02,216.58.206.46,1,7.777837700000001
55012,1759879080,2025-10-08 01:18:00,216.239.38.119,1,17.958783099999998
55290,1759879084,2025-10-08 01:18:04,142.250.179.78,1,8.413858300000001
55584,1759879081,2025-10-08 01:18:01,64.233.165.198,1,74.94293339999999
55761,1759879087,2025-10-08 01:18:07,142.251.179.136,1,5.195446
60135,1759879084,2025-10-08 01:18:04,142.250.200.142,1,40.445841400000006
60339,1759879085,2025-10-08 01:18:05,142.251.29.136,1,13.2165079
61364,1759879088,2025-10-08 01:18:08,142.250.117.136,1,10.982539
61915,1759879082,2025-10-08 01:18:02,142.250.69.174,1,13.455852399999998
62832,1759879080,2025-10-08 01:18:00,172.217.24.46,1,5.3525732
62939,1759879083,2025-10-08 01:18:03,142.250.200.110,1,14.4872689
6372,1759879092,2025-10-08 01:18:12,142.250.185.238,1,9.1035033
64089,1759879084,2025-10-08 01:18:04,142.250.186.78,1,22.6813955
64609,1759879086,2025-10-08 01:18:06,142.251.29.190,1,121.318506
64786,1759879080,2025-10-08 01:18:00,142.251.35.238,1,153.4834807
6492,1759879091,2025-10-08 01:18:11,142.250.189.14,1,0.8708585
65132,1759879085,2025-10-08 01:18:05,142.250.74.174,1,75.9492609
65369,1759879082,2025-10-08 01:18:02,142.250.207.142,1,108.6720346
7249,1759879096,2025-10-08 01:18:16,172.217.16.46,1,2.7815681999999997
7520,1759879097,2025-10-08 01:18:17,142.251.47.110,1,26.7979222
7548,1759879175,2025-10-08 01:19:35,142.250.67.14,1,26.899940200000003
1002570,1759879434,2025-10-08 01:23:54,142.250.186.78,1,7.02613
1003136,1759879432,2025-10-08 01:23:52,172.253.116.190,1,9.503971
1003139,1759879434,2025-10-08 01:23:54,142.250.4.136,1,19.7137702
1004171,1759879436,2025-10-08 01:23:56,,0,-1
1004463,1759879431,2025-10-08 01:23:51,142.251.140.78,1,48.166090000000004
1006285,1759879427,2025-10-08 01:23:47,172.217.18.110,0,6.7092954
1006437,1759879433,2025-10-08 01:23:53,142.250.179.174,1,13.8402704
1008095,1759879431,2025-10-08 01:23:51,142.250.74.238,1,16.142439200000002
1008172,1759879425,2025-10-08 01:23:45,216.58.209.14,1,54.7050529
1008837,1759879436,2025-10-08 01:23:56,,0,-1
1009077,1759879430,2025-10-08 01:23:50,172.217.194.190,1,2.4112544999999996
1009200,1759879421,2025-10-08 01:23:41,142.251.133.46,1,0.8257806999999999
1009234,1759879423,2025-10-08 01:23:43,216.58.204.142,1,10.9311889
1009868,1759879431,2025-10-08 01:23:51,142.251.140.14,1,6.3720107
1010397,1759879433,2025-10-08 01:23:53,216.58.206.46,1,2.8879938999999997
1010399,1759879432,2025-10-08 01:23:52,142.250.179.174,1,0.9860852000000001
1010625,1759879432,2025-10-08 01:23:52,172.253.115.91,1,228.54971319999999
1011004,1759879428,2025-10-08 01:23:48,209.85.233.198,1,3.9317693
1011275,1759879429,2025-10-08 01:23:49,142.251.37.110,1,8.6325816
1012213,1759879422,2025-10-08 01:23:42,216.58.208.206,1,6.4422841
1003233,1759879496,2025-10-08 01:24:56,172.217.175.238,1,5.064403799999999
1003539,1759879491,2025-10-08 01:24:51,142.250.74.238,1,4.6331875
1003842,1759879493,2025-10-08 01:24:53,172.217.168.46,1,8.7392059
1005046,1759879494,2025-10-08 01:24:54,142.250.185.238,1,16.0840663
1005339,1759879495,2025-10-08 01:24:55,64.233.165.198,1,23.013362700000002
1005819,1759879495,2025-10-08 01:24:55,74.125.138.93,1,15.6478511
1007642,1759879498,2025-10-08 01:24:58,142.250.74.238,1,9.0565337
1010615,1759879496,2025-10-08 01:24:56,142.250.186.174,1,0.7071824
1010732,1759879496,2025-10-08 01:24:56,142.250.182.110,1,57.76968949999999
1010815,1759879495,2025-10-08 01:24:55,209.85.203.190,1,21.4318898
1012170,1759879495,2025-10-08 01:24:55,142.251.36.46,1,0.8449468
50201,1759879461,2025-10-08 01:24:21,142.251.163.136,1,34.736974700000005
51062,1759879487,2025-10-08 01:24:47,142.250.179.206,1,12.5747252
51802,1759879485,2025-10-08 01:24:45,172.217.165.14,1,8.2731749
51943,1759879483,2025-10-08 01:24:43,142.250.189.206,1,22.4823416
52015,1759879456,2025-10-08 01:24:16,142.250.190.110,1,5.353812499999999
52229,1759879456,2025-10-08 01:24:16,142.250.80.46,1,18.916850099999998
52235,1759879462,2025-10-08 01:24:22,142.250.114.190,1,11.1644668
52645,1759879461,2025-10-08 01:24:21,142.250.190.110,1,23.7283207
52969,1759879478,2025-10-08 01:24:38,142.250.184.14,1,8.8900874
53309,1759879453,2025-10-08 01:24:13,142.250.186.78,1,5.7665458
54268,1759879486,2025-10-08 01:24:46,142.251.40.174,1,5.226141800000001
54374,1759879452,2025-10-08 01:24:12,142.250.74.14,1,28.235737599999993
54627,1759879452,2025-10-08 01:24:12,64.233.161.198,1,48.3423167
54647,1759879477,2025-10-08 01:24:37,216.58.205.46,1,19.1962874
54670,1759879457,2025-10-08 01:24:17,142.250.203.206,1,7.460854099999999
54949,1759879482,2025-10-08 01:24:42,142.250.180.142,1,12.523737399999998
54969,1759879483,2025-10-08 01:24:43,216.58.206.46,1,8.1281542
55012,1759879474,2025-10-08 01:24:34,142.250.185.206,1,18.490912499999997
55290,1759879483,2025-10-08 01:24:43,142.250.179.110,1,7.587808300000001
55330,1759879457,2025-10-08 01:24:17,142.250.68.46,1,7.7660251
55515,1759879454,2025-10-08 01:24:14,172.217.167.110,1,13.65
55584,1759879486,2025-10-08 01:24:46,64.233.165.198,0,74.9410542
55761,1759879478,2025-10-08 01:24:38,192.178.218.93,1,6.0061419
55859,1759879455,2025-10-08 01:24:15,172.217.16.14,1,4.3930666
60105,1759879485,2025-10-08 01:24:45,172.217.165.14,1,20.252422499999998
60135,1759879475,2025-10-08 01:24:35,172.217.168.174,1,37.2314296
60254,1759879480,2025-10-08 01:24:40,142.250.80.78,1,8.9955398
60339,1759879480,2025-10-08 01:24:40,142.250.140.136,1,13.968000100000001
60433,1759879452,2025-10-08 01:24:12,64.233.170.136,1,41.30740780000001
60525,1759879460,2025-10-08 01:24:20,172.217.17.14,1,107.38438260000001
60689,1759879454,2025-10-08 01:24:14,142.250.72.142,1,128.8003197
60958,1759879454,2025-10-08 01:24:14,142.250.188.238,1,3.4457695
61181,1759879455,2025-10-08 01:24:15,142.250.186.206,1,10.532331899999999
61364,1759879488,2025-10-08 01:24:48,142.250.117.93,1,10.695173399999998
61448,1759879459,2025-10-08 01:24:19,64.233.184.93,1,14.848526399999997
61476,1759879461,2025-10-08 01:24:21,142.250.200.142,1,30.031930800000005
61747,1759879475,2025-10-08 01:24:35,192.178.54.46,1,11.3541797
61915,1759879479,2025-10-08 01:24:39,142.250.217.78,1,6.1792495
62093,1759879456,2025-10-08 01:24:16,142.250.178.142,1,7.214788
62174,1759879457,2025-10-08 01:24:17,142.251.30.93,1,7.3703989
62602,1759879488,2025-10-08 01:24:48,142.250.180.238,1,7.0330490999999995
62732,1759879457,2025-10-08 01:24:17,142.250.185.174,0,14.7491417
62832,1759879485,2025-10-08 01:24:45,172.217.24.46,1,4.936056
62917,1759879454,2025-10-08 01:24:14,142.250.197.46,1,61.074345699999995
62939,1759879477,2025-10-08 01:24:37,142.250.200.78,1,13.132701299999999
63046,1759879458,2025-10-08 01:24:18,172.217.23.110,1,46.5803969
64089,1759879485,2025-10-08 01:24:45,142.250.186.110,1,22.6376073
64609,1759879493,2025-10-08 01:24:53,216.58.215.174,0,113.0467058
64786,1759879486,2025-10-08 01:24:46,142.250.217.206,1,150.08033609999998
6492,1759879493,2025-10-08 01:24:53,142.250.68.46,1,0.9177763999999999
65132,1759879483,2025-10-08 01:24:43,216.58.211.14,1,96.4112353
65369,1759879475,2025-10-08 01:24:35,216.58.203.46,0,100.33057399999998
65505,1759879460,2025-10-08 01:24:20,142.250.203.142,1,84.3969094
65507,1759879450,2025-10-08 01:24:10,142.250.74.14,1,13.3277808
65581,1759879460,2025-10-08 01:24:20,142.250.200.142,1,14.7055262
65779,1759879449,2025-10-08 01:24:09,142.250.147.136,1,27.235111999999997
7249,1759879493,2025-10-08 01:24:53,172.217.16.14,1,2.7998252
1003512,1759879505,2025-10-08 01:25:05,142.251.37.110,1,4.1120953
1005737,1759879504,2025-10-08 01:25:04,142.250.200.174,1,3.7463884
1008266,1759879503,2025-10-08 01:25:03,64.233.180.91,0,10.6717695
1009428,1759879502,2025-10-08 01:25:02,142.251.36.14,1,1.5678288
1009611,1759879505,2025-10-08 01:25:05,142.250.185.238,1,2.4814897
1010509,1759879500,2025-10-08 01:25:00,142.250.74.46,1,1.356349
1011229,1759879502,2025-10-08 01:25:02,142.250.71.238,1,34.276032
1012349,1759879500,2025-10-08 01:25:00,142.250.197.78,1,0.7918448
6372,1759879502,2025-10-08 01:25:02,172.217.18.14,1,10.369001899999999
7520,1759879500,2025-10-08 01:25:00,192.178.54.14,1,19.141753700000002
7548,1759879579,2025-10-08 01:26:19,142.250.204.14,1,27.567704
1002570,1759879821,2025-10-08 01:30:21,142.250.184.206,1,6.0435655
1003136,1759879824,2025-10-08 01:30:24,74.125.193.136,1,9.5008277
1003139,1759879833,2025-10-08 01:30:33,172.217.194.136,1,31.1404972
1004171,1759879836,2025-10-08 01:30:36,142.250.77.14,1,4.7456816
1004463,1759879832,2025-10-08 01:30:32,172.217.20.78,1,50.01784250000001
1006285,1759879823,2025-10-08 01:30:23,142.250.186.110,1,6.8754738
1006437,1759879824,2025-10-08 01:30:24,142.251.168.91,1,18.6839168
1008095,1759879822,2025-10-08 01:30:22,172.217.20.206,1,16.730121
1008172,1759879822,2025-10-08 01:30:22,216.58.215.78,1,51.8369641
1008837,1759879830,2025-10-08 01:30:30,,0,-1
1009077,1759879827,2025-10-08 01:30:27,74.125.68.93,1,2.0738139999999996
1009200,1759879820,2025-10-08 01:30:20,172.217.30.110,1,1.0065576
1009234,1759879832,2025-10-08 01:30:32,142.250.180.174,1,10.6779616
1009868,1759879829,2025-10-08 01:30:29,142.250.184.142,1,6.307112500000001
1010397,1759879820,2025-10-08 01:30:20,172.217.23.110,1,2.9201799
1010399,1759879825,2025-10-08 01:30:25,142.250.179.206,1,0.9345398000000001
1010625,1759879823,2025-10-08 01:30:23,172.253.122.91,0,225.92812860000004
1011004,1759879831,2025-10-08 01:30:31,209.85.233.198,1,3.9299853
1011275,1759879822,2025-10-08 01:30:22,142.251.37.110,1,8.702747400000002
1012213,1759879822,2025-10-08 01:30:22,216.58.208.206,1,6.4897241999999995
50201,1759879853,2025-10-08 01:30:53,64.233.180.91,1,35.1226834
52015,1759879855,2025-10-08 01:30:55,142.251.179.190,1,19.9139707
52229,1759879855,2025-10-08 01:30:55,142.251.40.238,1,19.730591699999998
52235,1759879850,2025-10-08 01:30:50,173.194.208.136,1,11.1856041
52645,1759879854,2025-10-08 01:30:54,142.250.191.142,1,23.117037400000005
54627,1759879852,2025-10-08 01:30:52,173.194.221.198,1,54.9227542
55330,1759879852,2025-10-08 01:30:52,142.250.68.46,1,8.4057457
55515,1759879848,2025-10-08 01:30:48,172.217.167.110,1,13.647608600000002
55859,1759879857,2025-10-08 01:30:57,142.250.203.206,1,4.3763876
60525,1759879849,2025-10-08 01:30:49,142.250.200.78,1,106.40033539999999
60689,1759879856,2025-10-08 01:30:56,142.250.68.78,1,138.19965829999998
60958,1759879859,2025-10-08 01:30:59,142.250.189.14,1,3.272733400000001
61181,1759879857,2025-10-08 01:30:57,142.250.75.14,1,10.940660000000001
61476,1759879853,2025-10-08 01:30:53,142.250.185.14,1,26.387825100000004
62093,1759879852,2025-10-08 01:30:52,216.58.215.46,1,7.979556499999999
62732,1759879849,2025-10-08 01:30:49,142.251.36.46,1,12.6895485
63046,1759879854,2025-10-08 01:30:54,142.250.186.46,1,47.295952899999996
65505,1759879855,2025-10-08 01:30:55,216.58.208.206,0,84.43171480000001
65507,1759879852,2025-10-08 01:30:52,172.217.21.174,1,54.020766
65581,1759879859,2025-10-08 01:30:59,142.250.185.14,1,12.394342600000002
1003233,1759879894,2025-10-08 01:31:34,172.217.168.206,0,227.22463270000003
1003512,1759879894,2025-10-08 01:31:34,142.251.36.78,1,4.651760200000001
1003539,1759879895,2025-10-08 01:31:35,216.58.215.46,1,4.465763099999999
1003842,1759879902,2025-10-08 01:31:42,142.250.203.110,1,4.004288
1005046,1759879895,2025-10-08 01:31:35,142.250.185.78,1,17.2399764
1005339,1759879897,2025-10-08 01:31:37,173.194.222.198,1,23.206378599999997
1005737,1759879896,2025-10-08 01:31:36,142.250.201.110,1,4.9751745000000005
